"name","description","salary","publication_date","region_name","employer","main_skills","work_experience","work_schedule","id"
аналитик данных (data science),"ищем специалиста в отдел аналитики, который занимается сопровождением проектов в градостроительной деятельности, созданием и поддержкой аналитических отчетов в apache superset чем предстоит заниматься:  автоматизацией отчетности (от сбора данных до отправки результатов); аналитикой (python, sql); созданием и поддержкой аналитических отчетов в apache superset; работой с хранилищами данных (postgresql); работой с данными форматов excel, csv и базами данных; написанием sql-запросов для анализа данных  какие навыки потребуются:  умение быстро анализировать большие объёмы данных; знание excel на продвинутом уровне; python, sql/postgressql  условия:  работа в аккредитованной it-компании; современный офис в центре москвы; квартальная премия по результатам реализации проектов; профессиональный и дружный коллектив; активная корпоративная жизнь; ",100000,"2024-02-19 00:00:",москва,гбу мосстройинформ,анализ данных;microsoft sql server;python;sql;управление базами данных,"0",полный день,40
data аналитик (junior),"группа компаний «вбц» – российская fintech и it организация, существующая на рынке более 10 лет. мы создали и развиваем лучший в россии финансовый маркетплейс для предпринимателей по версии finsme (занимаем 55% от всего рынка в своей области). разрабатываем tenchat — самую быстрорастущую деловую социальную сеть в россии. мы помогаем расширять круг профессиональных знакомств, находить новую работу, заказы и бизнес-партнёров. сейчас в tenchat уже больше 2 700 000 профессионалов, предпринимателей и активных людей. это крупнейшее деловое сообщество, которое соединяет людей и возможности! мы активно растём, по этому ищем junior data analyst, либо data analyst с опытом работы около 1 года в нашу команду. присоединяйся, тебе понравится! :) чем предстоит заниматься?  ad-hoc отчетность; развитие и поддержка bi системы на основе apache superset + clickhouse; поддержка и развитие системы автоматической отчетности (sql + python).  наш идеальный кандидат:  имеет хорошие скиллы python и sql; опыт в data аналитике - будет плюсом; имеет высшее техническое образование.  мы предлагаем:  корпоративные скидки best benefits, skyeng, яндекс практикум и др.; возможность карьерного роста и развития своих навыков; уютный офис в москве на испытательный срок, в перспективе возможен гибридный график; работу в одной из лучших аккредитованных ит компаний; корпоративный спорт, библиотека; команду в профессионалов, в которой комфортно работать и интересно отдыхать. ",60000,"2024-03-04 00:00:",москва,вбц,разработка bi;apache superset;clickhouse;python;sql;обучаемость и адаптивность;информационная грамотность,"1-3",полный день,63
аналитик промо (data analyst),"обязанности:  ведение, разработка и оптимизация power bi отчетности в области промо-маркетинга выполнение adhoc запросов решение аналитических задач автоматизация рутинных процессов оптимизация и построение etl процессов  требования:  высшее образование (техническое; экономическое; математическое) продвинутый пользователь sql (аналитические функции, хранимые процедуры) знание excel на уровне эксперта опыт работы с power bi (как преимущество) или другим bi знание английского языка на уровне чтения технической литературы опыт работы с python  навыки: sql, power bi, etl, python, analytical skills условия:   работа в крупной стабильной и развивающейся компании   комфортабельный офис класс &quot;а&quot; в бц «меркурий сити тауэр», москва сити  официальное трудоустройство и «белая» зарплата график работы: 5/2, с 09:00 - 18:00 , сб., вс. выходной. возможен формат работы - удаленно/гибрид  полный социальный пакет (оплачиваемые отпуска и больничные) предоставим все необходимые инструменты для работы подарки на нг всем детям сотрудников компании ",218400,"2024-02-28 00:00:",москва,"бристоль, сеть магазинов",анализ данных;microsoft power bi;python;sql,"1-3",полный день,76
data scientist,"сервис masters обеспечивает частных мастеров красоты и небольшие салоны эффективными инструментами ведения бизнеса и работы с клиентами. мы лидер среди приложений в сегменте частных мастеров и мини-салонов. работаем на рынках рф, снг, сша, латам. вам предстоит:  вести полный цикл обработки данных (eda, сбор и очистка данных, feature engineering и т.д.); решать задачи регрессии, кластеризации и классификации; разрабатывать и реализовывать модели машинного обучения; доводить модели до production;    требования:  знания python на хорошем уровне, в том числе:  numpy pandas scikit-learn imblearn keras / tf / pytorch   опыт решения задач в областях:  churn prediction ltv prediction customer segmentation forecasting   коммерческий опыт работы в ds от 3-х лет; будет плюсом, опыт работы с mongodb;    условия:  удаленная работа (полный день); официальное оформление; годовой бонус по результатам работы; оплачиваемый отпуск; возможность профессионального и карьерного роста; работа в небольшой, но дружной команде профессионалов. ",250000,"2024-02-06 00:00:",москва,джем-софт,python;python;python;статистическая обработка данных,"3-6",удаленная работа,55
data scientist / аналитик данных middle (удаленно),"мы создаем современные решения для диалога с клиентами. все каналы в одном сервисе: sms, whatsapp, telegram, vk, ok и другие. в данный момент мы в поиске data scientist/ аналитик данных middle. обязанности:  работа с большими объемами данных и инструментами для их обработки и анализа. построение dwh.  что для нас важно:  высшее образование в области математики, статистики, компьютерных наук, инженерии или других связанных дисциплин. несколько лет опыта работы в области анализа данных, с акцентом на работу с базами данных, sql и инструментами для data transfer. необходимо иметь понимание основ программирования для работы с данными на python и/или r. опыт работы с инструментами для работы с данными, такими как jupyter notebook, pandas и numpy, является обязательным. знание elixir и livebook будет значительным приемуществом. sql и базы данных: опыт работы с различными базами данных, особенно postgresql и clickhouse. уверенное знание sql для извлечения, агрегации и обработки данных. статистический анализ: понимание статистических методов и способность применять их для анализа данных, проверки гипотез и выявления закономерностей. умение создавать информативные визуализации данных с использованием библиотек, таких как matplotlib, seaborn, plotly и других. опыт работы с базовыми методами машинного обучения, большими объемами данных и инструментами для их обработки и анализа, например, hadoop, spark и др, дополнительные знания в этой области будут плюсом, но не являются основным требованием. способность эффективно работать в многодисциплинарной команде, взаимодействовать с коллегами, вырабатывать стратегии и находить решения. отличные навыки коммуникации, как письменной, так и устной. умение понятно объяснять сложные концепции коллегам и заказчикам.  что предлагаем:  полностью удаленный формат работы. заработная плата от 120.000 р. до 220.000 р. в месяц на руки. оформление по договору с самозанятым. график 5/2, понедельник-пятница, с 9 до 18:00 по мск. понятные задачи, комфортный коллектив, адекватное руководство.  после того как вы откликнетесь на вакансию: пришлем ссылку на гугл-анкету минут на 20-30.проведем телефонное интервью.далее пригласим на техническое видео-интервью с руководителем it.организуем видео-интервью с собственником компании.",220000,"2024-02-12 00:00:",москва,лепёхина лилия миниахматовна,clickhouse;dwh;devops;python;python;python;postgresql;python;sql;анализ данных;машинное обучение,"1-3",удаленная работа,67
аналитик данных,"в связи с расширением деятельности компании приглашаем коллегу-единомышленника на должность &quot;аналитика&quot; в отдела анализа и развития продаж. в кург ваших задач будет входить:  создание, разработка, обновление, исправление, развитие отчётов, дашбордов, а также поддержка, обучение пользователей excel, power bi desktop; создание, настройка отчётов, настройка форм объектов, выгрузка, обработка, анализ данных, а также поддержка, обучение, обработка и выполнение запросов пользователей 1с торговля; взаимодействие с отделом ит, компаниями-подрядчиками из области веб-разработки и технической поддержки сайтов; составление технических заданий, унифицированных форм документации, инструкций, презентаций.  наши ожидания:  специалист по excel: знать и уметь использовать функции, строить сводные таблицы, уметь работать с: power query (понимать язык m), power pivot, power point. специалист по power bi: знать язык dax, уметь моделировать данные, строить дашборды. опытный пользователь 1с: понимать зависимости объектов, уметь создавать и перенастраивать отчёты, создавать нестандартные вычисления (пользовательские выражения, формулы), настраивать формы объектов, составлять технические задания программистам, обеспечивать поддержку пользователей (консультировать, инструктировать). знания и опыт работы с аналогичными инструментами в области обработки и представления данных приветствуется. аналитическое, логичное мышление, стрессоустойчивость, самоорганизация, ответственность, внимательность к деталям, аккуратность,  мы предлагаем:  удаленный формат работы. редкие посещения офиса: зао, рябиновая ул., 55 работу в команде профессионалов, всестороннюю поддержку коллег отдела и смежных подразделений официальное оформление по тк с первого рабочего дня. &quot;белая&quot; заработная плата 2 раза в месяц дополнительные льготы и выплаты дмс или компенсация абонемента в фитнес-клуб от года работы в компании ",120000,"2024-02-28 00:00:",москва,акира оил,"1с: управление торговлей;microsoft power bi;power query","1-3",удаленная работа,81
"руководитель направления аналитики, отчетности и планирования","обязанности:  получение, проверка и агрегирование первичной и аналитической информации региональных подразделений в рамках задач по сбытовой деятельности. в том числе, работа непосредственно с базами данных региональных подразделений. анализ и визуализация данных. подготовка статистической и аналитической отчетности, презентационных материалов. построение моделей прогнозирования сбытовой деятельности. внедрение современных инструментов сбора, анализа и обработки данных в работу сбытовых подразделений. локальная автоматизации работы с данными для планирования и контроля сбытовой деятельности.  требования:  высшее профессиональное образование (ит, математика, аналитика данных, экономика). опыт работы в аналогичной должности от 1 года. ms excel - продвинутый пользователь. опыт работы с субд (postgresql), построения data-витрин. опыт аналитической работы на python. знание библиотек python необходимых для:  обработки и консолидации данных (numpy, pandas, openpyxl/xlrd), организации etl-процессов (sqlalchemy/psycopg2). ml-исследований (scikit-learn, prophet и другие).   желательно опыт работы с данными 1с. активный исследовательский характер, коммуникабельность.  условия:  график работы 5-ти дневная рабочая неделя с 9:00-до 18:00; командировки - отсутствуют; комфортабельный офис в пешей доступности от метро павелецкая; оформление согласно тк рф; «белая» заработная плата и годовой бонус; дмс (широкая сеть клиник, стационары, стоматология и т.д.) ",150000,"2024-01-18 00:00:",москва,российские коммунальные системы,microsoft excel;microsoft powerpoint;microsoft power bi;python;sql,"1-3",полный день,87
аналитик данных рынка труда,"один из ключевых партнеров центра занятости населения «моя работа» ищет в свою команду аналитика данных рынка труда. обязанности:  подготовка справочных, аналитических, графических и иных материалов участие в подготовке методических материалов предназначенных для территориальных органов участие в реализации национальных, федеральных и иных проектов (программ, планов), а также подготовка отчетов и докладов о ходе реализации указанных проектов участие в подготовке в установленном порядке ежегодных планов и прогнозных показателей подготовка аналитических справок проведение работы по сбору и обработке отчетов в соответствии с установленными сроками  требования:  высшее образование (желательно экономическое) опыт подготовки сводно-аналитических справок в социальной сфере  навыки работы в excel  условия:  официальное трудоустройство согласно тк рф служебный контракт на государственную гражданскую службу (срочный, декретная ставка до июня 2026 г.) стабильная заработная плата до 60 000 на руки возможность профессионального и карьерного роста отпуск от 33 календарных дней  уважаемый соискатель!если ваш опыт работы и квалификация соответствуют требованиям к вакансии, мы с вами свяжемся. отсутствие ответа более 10 дней означает, что, к сожалению, на данный момент мы не готовы сделать вам предложение о работе. при этом ваше резюме будет сохранено в нашей базе кандидатов, и в случае появления вакансий, соответствующих вашему опыту и квалификации, мы свяжемся с вами.",60000,"2024-01-17 00:00:",москва,гку города москвы центр занятости населения города москвы,"","0",полный день,99
консультант sap bpc к3/к4,"аккредитованная ит компания ооо «сап код» в поисках консультанта sap bpc обязанности: ​​​​​​​- работа на коммерческом проекте, поддержка 2-3я линия- реализация bw, bpc доработок- устранение инцидентов в рамках сопровождения и тиражирования системы- обучение пользователей- проектирование структуры хранилища данных требования: ​​​​​​​- опыт работы и уверенные знания функциональности и типовых настроек sap bpс/bw- знания принципов проектирования системы бюджетирования на базе систем sap- знание языка fох (обязательное требование)- опыт интеграции со смежными системами- опыт работы с веб-сервисами- знание языка программирования visual basic for application (vba)- опыт с системами bi не менее 3 лет- наличие сертификата sap- опыт с sap bpc embedded будет дополнительным плюсом- опыт разработки сложной отчетности форм ввода sap analysis будет дополнительным плюсом условия: ​​​​​​​​​​​​​​- договор: ипгпхсамозанятыйштат;- локация: удаленно/в офисе заказчика. период привлечения: год+",300000,"2024-01-17 00:00:",москва,сап код,разработка bi;финансовый анализ;sap;sap;финансовый анализ;sap;sap,"3-6",удаленная работа,100
sql аналитик/разработчик,"мы команда управленческой отчетности компании вкусвилл. то есть анализируем компанию в целом и строим верхнеуровневые отчеты «обо всем». нам в команду требуются аналитики с глубоким знанием sql. тебе предстоит:   выгружать и оформлять данные в отчеты   работать с исходными данными   заниматься автоматизацией выгрузок   анализировать чужие запросы   оптимизировать запросы   работать над выверкой данных   взаимодействовать с заказчиками   требования:   продвинутый sql (функции, процедуры, большие запросы), желательно mssql   продвинутый excel   опыт работы от 1 года в аналитике   будет плюсом:   опыт работы с airflow (написание дагов)   опыт работы с git   опыт с bi инструментами   знание рсбу / мсфо отчетности   опыт работы с 1с   условия:   работа в постоянно растущей и развивающейся компании;   интересные и масштабные задачи и возможности для их эффективной реализации;   самостоятельность в принятии решений;   удаленный формат работы;   гибкий график;   программа «здоровый сотрудник»: частичная компенсация медицинских услуг, дмс и абонемента в фитнес-клуб;   кешбэк 15% бонусами на покупки во вкусвилл;   возможности обучения по самым разным направлениям (тренинги, книжные клубы, открытые семинары), корпоративные психологи;   привилегии от партнеров;   уровень заработной платы обсуждается индивидуально на интервью.  ",150000,"2024-02-12 00:00:",москва,вкусвилл,"1с: предприятие;microsoft excel;git;microsoft sql server;python;sql;ведение финансовой отчетности;знание локальных нормативных актов в сфере бухгалтерского учета","1-3",полный день,106
младший аналитик данных,"обязанности:  участие в сборе и обработке данных маркетплейсов wildberries и ozon; анализ полученных данных и создание аналитических отчетов; сбор, сведение данных продаж селлеров, включая финансовую отчетность; анализ карточек товара, позиций в выдаче, ценообразования, объемов продаж различных товаров; участие в проектах с заказчиками, сбор требований.  требования:  опыт подготовки и презентации аналитических материалов; опыт работы с массивами данных, подготовки отчетности и анализа данных; продвинутый уровень владения excel; знание ms sql, python - преимущество; личные качества: системность, аналитический склад ума, работа на результат, инициативность, ответственность. готовность постоянно учиться;  высшее/незаконченное (обучение) экономическое, математическое, преимущество: статистика.   условия:  работу в стабильной компании, занимающей лидирующие позиции на it- рынке (аккредитованная it - компания); работу с интересными, сложными задачами в сфера автоматизации бизнеса заказчиков, возможность карьерного роста; систему обучения и сертификации за счет компании; оформление в соответствии с тк рф; удаленную работу и гибкое начало рабочего дня; фиксированный оклад и прозрачный kpi; льготную систему дмс; клубы изучения языков, скидки в барбершопы, салоны красоты, кафе, фитнес клубы, недвижимость и многие другие. ",50000,"2024-03-07 00:00:",москва,первый бит,"","1-3",удаленная работа,149
специалист по аналитическим системам/разработчик bi,"обязанности:  визуализация данных, разработка отчётов, дэшбордов, графиков в системе бизнес-аналитики oracle bi. доработка модели данных; загрузка данных из различных источников и их дальнейшая трансформация (etl-процессы); полный цикл взаимодействия с заказчиками отчётности. от сбора требований и помощи в составлении технического задания, до завершения работ и получения обратной связи; написание подробной документации по созданной отчётности;поддержка и доработка корпоративного хранилища данных, контроль качества данных в хранилище; анализ производительности и оптимизация запросов к базам данных; участие в проектировании нового корпоративного хранилища данных.  требования:  высшее образование в области it; опыт в предполагаемой должности от 2 х лет; знание субд microsoft sql server 2012 – 2019; опыт построения и оптимизации запросов sql / t-sql. опыт создания хранимых процедур, функций, триггеров и построения индексов; понимание основ построения хранилищ данных; опыт работы с системами бизнес-аналитики (oracle business intelligence, ms power bi или аналогичными); опыт использования etl-инструментов (pentaho data integration, sql server integration services); способность к обработке и систематизации больших объемов информации.  дополнительные требования (будет плюсом):  участие в разработке корпоративных хранилищ данных; опыт работа с olap-кубами.  условия:  месторасположение офиса: м. полежаевская / мцк ст. хорошево (5-10 минут пешком); график работы 5/2, возможен гибридный график работы, удалённый; соблюдение тк рф; официальная заработная плата; скидки 35 % на услуги компании для работников и членов семьи; возможность профессионального роста и развития. ",200000,"2024-02-22 00:00:",москва,"ситилаб, научно-методический центр клинической лабораторной диагностики",etl;microsoft sql server;oracle database;microsoft power bi;sql;аналитическое мышление;управление базами данных,"3-6",полный день,129
data analyst (crm),"наш клиент - финансовый и страховой маркетплейс. в связи с активным ростом, в команду ищем data analyst в команду crm обязанности:   поддержка и развитие аналитики и отчетности для сrm-процессов;   формирование клиентских гипотез, сегментов;   построене новых процессов, направленные на повышение качества клиентских метрик;   взаимодействие с продуктовыми аналитиками и финансовыми менеджерами.   требования:  опыт на аналогичной роли более 3 лет; отличное знание sql; знание python-библиотек для анализа данных; опыт с срм (ltv, retention, x-sell), клиентскими метриками и путями;  стек: sql, python, apache superset условия:  официальное трудоустройство по тк рф; офис/ гибрид/ удаленный формат; дмс со стоматологией, страхование жизни;  конкурентная заработная плата, обсуждается после успешного прохождения собеседований  ",250000,"2024-01-30 00:00:",москва,assistance group,apache superset;microsoft power bi;python;sql;управление базами данных,"3-6",полный день,139
аналитик данных,"обязанности:  аналитика по задачам bi от внутренних заказчиков; разработка хранилища данных на всех уровнях, включая табулярныемодели / формулирование тз для разработчиков crm; реализация и поддержка отчетов, кубов olap, дашбордов power bi.  требования:  знание и практический опыт работы с технологиями ms sql, powerbi, сервисами ssas, ssis; владение одной или несколькими low-cod платформами дляпостроения баз данных аналитические навыки, понимание основ статистики; хорошее знание языка разработки python, ruby или r ; практический опыт реализации систем отчетности на базе сводныхтаблиц, кубов olap, дашбордов и отчетов power bi; опыт использования систем управления задачами разработки (jira,conf).  будет преимуществом:  знакомство с биомедицинской тематикой, профильное образование предпочтение выпускникам сильных технических вузов: мфти, вмк, фбб, мгту им. баумана  условия:  оформление строго в соответствии с тк рф; график работы - офис 5/2, 9.00-18.00; комфортабельный офис в шаговой доступности от м. павелецкая; после прохождения испытательного срока - дмс (альфа-страхование); скидки на продукцию компании и компаний партнеров; работа в современной фармацевтической компании, хороший коллектив и комфортная рабочая среда. ",200000,"2024-01-15 00:00:",москва,peptidpro,"","1-3",полный день,352
специалист по работе с большими данными (аналитик) центра опережающей профессиональной подготовки,"обязанности: - выявляет, формирует и согласовывает требования к результатам аналитических работ; - проводит аналитические исследования в соответствии с согласованными требованиями; - анализирует потребности в исследовании больших данных заинтересованных лиц и/или подразделений организации; - разрабатывает и согласовывает техническое задание на создание методической и технологической инфраструктуры больших данных; - разрабатывает и согласовывает технический проект методической и технологической инфраструктуры больших данных; - разрабатывает, согласовывает и управляет реализацией рабочего проекта методической и технологической инфраструктуры больших данных; - управляет получением, хранением, передачей, обработкой больших данных. требования:   высшее профессиональное образование в области методов и инструментальных средств анализа больших данных, опыт работы в области анализа данных, бизнес-анализа, современных цифровых технологий: с инструментами тест- менеджмента; с языками программирования python, java, c++, sql и др.; опыт анализа и систематизации информации с помощью ит; опыт создания и сегментации клиентской базы (кластеризация, классификация, моделирование) и стаж работы не менее 3 лет.   условия:   пятидневная рабочая неделя: с понедельника по четверг с 08.00 до 17.00 пятница с 08.00 до 16.00 обед с 12.00 до 12.48   социальные гарантии и льготы, предусмотренные коллективным договором   иногородним возможно предоставление отдельной комнаты в общежитии  ",35000,"2024-01-31 00:00:",нижегородская область,гбпоу кнт им. б. и. корнилова,анализ данных;знание базовых принципов разработки;управление базами данных,"1-3",полный день,168
аналитик данных,"компания более 30 лет на рынке. один из ведущих организаторов бизнес-конференций, выставок, форумов и саммитов в таких сферах, как фармацевтика, энергетика, автомобильная промышленность, сельскохозяйственная деятельность, розничная торговля и финансы. главная цель - актуализация существующих данных, поддержка качества данных, пополнение базы данных.   обязанности: - массовое пополнение базы данных компаниями и контактами из внешних источников (поиск источников, выгрузка из источников, загрузка в нашу систему). - написание парсеров, написание/тестирование методов/алгоритмов обработки данных. - организация и контроль работы ресечеров-фрилансеров над пополнением данных. - базовый контроль качества данных (ручной поиск очевидных дублей, верификация, документация правил дедубликации). - базовое проставление основных атрибутов (отрасли, должности, сайты, география и т.п.)   требования: - excel продвинутый обязательно (сводные таблицы, впр, удаление лишних пробелов, замена значений, работа с формулами, удаление дублей). - навыки sql, python – обязательно. - английский – в2. - самостоятельность, трудолюбие, ответственность, структурное мышление   условия: - работа в инновационной компании с 30-летним опытом организации b2b-мероприятий. оформление по тк рф с первого рабочего дня. - график работы: 5/2 с 9.00 до 18.00 (удаленный/гибридный формат работы). - полностью белая заработная плата: оклад 80-95.000 на руки + kpi. - возможность расширения кругозора, доступ к новым контактам на различных рынках и в госсекторе. - возможность обучения внутри компании и карьерный рост.",95000,"2024-01-29 00:00:",москва,id:hr,python;sql;анализ данных;знание английского языка;управление базами данных;информационная грамотность;информационная грамотность;статистическая обработка данных,"1-3",полный день,172
аналитик данных,"один из ключевых партнёров центра занятости населения «моя работа» рад принять в свою команду аналитика данных обязанности:   создание/ведение отчетов   создание аналитических дaшбoрдов / информационных панелей для планирования деятельности учреждения   автоматизация рутинных и однообразных действий в процессе подготовки отчетов внедрения инструментов вi   подключение вi инструментов к различным источникам данных (еrр системам)   проведение обучения сотрудников компаний по использованию приложений мs ехсеl, мs роwеr вi   выгрузки данных из ис   требования:   умение обрабатывать большой объем информации в excel    опыт работы с информационными системами баз данных, знание sql, а также инструментами визуализации данных   высшее техническое/экономическое образование   условия:  оформление по тк рф график работы 5/2 с 09:00 до 18:00 возможность обучаться и повышать свои профессиональные навыки работа с социально значимыми проектами    уважаемый соискатель! если ваш опыт работы и квалификация соответствуют требованиям к вакансии, мы с вами свяжемся. отсутствие ответа более 10 дней означает, что, к сожалению, на данный момент мы не готовы сделать вам предложение о работе. при этом ваше резюме будет сохранено в нашей базе кандидатов, и в случае появления вакансий, соответствующих вашему опыту и квалификации, мы свяжемся с вами.",100000,"2024-02-27 00:00:",москва,гку города москвы центр занятости населения города москвы,microsoft excel;microsoft power bi;анализ данных,"1-3",полный день,206
